date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:23:13	25697/25697	---M--	200	added ('OK')	image/jpeg	etag:%226461-57e033da86100%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-7.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-7.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/bc_card.html)
20:23:14	201714/201714	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2015:32:28%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/index-bc-package.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/index-bc-package.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/bc_alert.html)
20:23:14	34040/34040	---M--	200	added ('OK')	image/jpeg	etag:%2284f8-57e033da86100%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/bc_card.html)
20:23:17	38031/38031	---M--	200	added ('OK')	image/jpeg	etag:%22948f-57e033da86100%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/slider/img-slide-1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/bc_card.html)
20:23:17	1621/1621	---MCZ	200	added ('OK')	application/javascript	etag:W/%22b62-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-alert.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-alert.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_alert.html)
20:23:17	40802/40802	---MCZ	200	added ('OK')	application/javascript	etag:W/%229f62-57bbba80bce00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/sweetalert/js/sweetalert.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/sweetalert/js/sweetalert.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_alert.html)
20:23:18	124009/124009	---MCZ	200	added ('OK')	text/html	date:Thu,%2027%20Dec%202018%2013:54:42%20GMT	http://html.codedthemes.com/datta-able/bootstrap/default/index-ac-package.html	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/default/index-ac-package.html	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_alert.html)
20:23:18	21183/21183	---MCZ	200	added ('OK')	text/css	etag:W/%2252bf-57bbba754b300%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap-datetimepicker/css/bootstrap-datepicker3.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap-datetimepicker/css/bootstrap-datepicker3.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac-datepicker-componant.html)
20:23:20	559/559	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231e-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-datepicker.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-datepicker.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac-datepicker-componant.html)
20:23:20	34129/34129	---MCZ	200	added ('OK')	application/javascript	etag:W/%228551-57bbba754b300%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap-datetimepicker/js/bootstrap-datepicker.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/bootstrap-datetimepicker/js/bootstrap-datepicker.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac-datepicker-componant.html)
20:23:20	8942/8942	---MCZ	200	added ('OK')	text/css	etag:W/%2222ee-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/css/gridstack.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/css/gridstack.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_gridstack.html)
20:23:20	927/927	---MCZ	200	added ('OK')	text/css	etag:W/%22503-57bbba6238600%22	http://html.codedthemes.com/datta-able/bootstrap/assets/css/pages/gridstack.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/css/pages/gridstack.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_gridstack.html)
20:23:21	86927/86927	---MCZ	200	added ('OK')	application/javascript	etag:W/%221538f-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery/js/jquery.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery/js/jquery.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac-datepicker-componant.html)
20:23:23	1915/1915	---MCZ	200	added ('OK')	application/javascript	etag:W/%2277b-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/js/gridstack.jQueryUI.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/js/gridstack.jQueryUI.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_gridstack.html)
20:23:23	34608/34608	---MCZ	200	added ('OK')	application/javascript	etag:W/%228730-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/js/gridstack.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/js/gridstack.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_gridstack.html)
20:23:23	791/791	---MCZ	200	added ('OK')	application/javascript	etag:W/%22768-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-gridstack.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-gridstack.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_gridstack.html)
20:23:24	1703/1703	---MCZ	200	added ('OK')	text/css	etag:W/%226a7-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/ekko-lightbox/css/ekko-lightbox.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/ekko-lightbox/css/ekko-lightbox.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:24	71402/71402	---MCZ	200	added ('OK')	application/javascript	etag:W/%22116ea-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/js/lodash.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/gridstack/js/lodash.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_gridstack.html)
20:23:24	2608/2608	---MCZ	200	added ('OK')	text/css	etag:W/%22a30-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/lightbox2-master/css/lightbox.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/lightbox2-master/css/lightbox.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:27	311632/311632	---MCZ	200	added ('OK')	application/javascript	etag:W/%2270a4b-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery-ui/js/jquery-ui.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/jquery-ui/js/jquery-ui.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_gridstack.html)
20:23:27	14994/14994	---M--	200	added ('OK')	image/jpeg	etag:%223a92-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:31	20606/20606	---M--	200	added ('OK')	image/jpeg	etag:%22507e-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:32	5464/5464	---M--	200	added ('OK')	image/jpeg	etag:%221558-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:35	41699/41699	---M--	200	added ('OK')	image/jpeg	etag:%22a2e3-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:37	12625/12625	---M--	200	added ('OK')	image/jpeg	etag:%223151-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:44	139269/139269	---M--	200	added ('OK')	image/jpeg	etag:%2222005-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:47	19927/19927	---M--	200	added ('OK')	image/jpeg	etag:%224dd7-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl5.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl5.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:48	100079/100079	---M--	200	added ('OK')	image/jpeg	etag:%22186ef-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:52	21557/21557	---M--	200	added ('OK')	image/jpeg	etag:%225435-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl6.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/sl6.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:56	8862/8862	---M--	200	added ('OK')	image/jpeg	etag:%22229e-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v1.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v1.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:58	8986/8986	---M--	200	added ('OK')	image/jpeg	etag:%22231a-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:23:59	217243/217243	---M--	200	added ('OK')	image/jpeg	etag:%223509b-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l2.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l2.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:00	7972/7972	---M--	200	added ('OK')	image/jpeg	etag:%221f24-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v3.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v3.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:01	155706/155706	---M--	200	added ('OK')	image/jpeg	etag:%222603a-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l5.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/l5.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:02	8670/8670	---M--	200	added ('OK')	image/jpeg	etag:%2221de-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/smixin.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/smixin.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:03	7841/7841	---M--	200	added ('OK')	image/jpeg	etag:%221ea1-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v4.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/v4.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:03	14691/14691	---MCZ	200	added ('OK')	application/javascript	etag:W/%223963-57bbba7b04080%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/ekko-lightbox/js/ekko-lightbox.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/ekko-lightbox/js/ekko-lightbox.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:04	9418/9418	---MCZ	200	added ('OK')	application/javascript	etag:W/%2224ca-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/lightbox2-master/js/lightbox.min.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/lightbox2-master/js/lightbox.min.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:04	160/160	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ca-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-lightbox.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-lightbox.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:05	13973/13973	---MCZ	200	added ('OK')	text/css	etag:W/%2241f3-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/modal-window-effects/css/md-modal.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/modal-window-effects/css/md-modal.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_modal.html)
20:24:05	41699/41699	---M--	200	added ('OK')	image/jpeg	etag:%22a2e3-57bbba717aa00%22	http://html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/mixin.jpg	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/images/light-box/mixin.jpg	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_lightbox.html)
20:24:05	1211/1211	---MCZ	200	added ('OK')	application/javascript	etag:W/%2272b-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/modal-window-effects/js/classie.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/modal-window-effects/js/classie.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_modal.html)
20:24:06	1026/1026	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c4-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/modal-window-effects/js/modalEffects.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/modal-window-effects/js/modalEffects.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_modal.html)
20:24:06	1568/1568	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a72-57e0147124500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-notification.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-notification.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_notification.html)
20:24:07	4167/4167	---MCZ	200	added ('OK')	text/css	etag:W/%221047-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/nestable-master/css/nestable.min.css	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/nestable-master/css/nestable.min.css	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_nestable.html)
20:24:07	9273/9273	---MCZ	200	added ('OK')	application/javascript	etag:W/%2244c0-57bbba7cec500%22	http://html.codedthemes.com/datta-able/bootstrap/assets/plugins/nestable-master/js/jquery.nestable.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/plugins/nestable-master/js/jquery.nestable.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_nestable.html)
20:24:08	914/914	---MCZ	200	added ('OK')	application/javascript	etag:W/%225c6-57bbba7362e80%22	http://html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-nestable.js	C:/Users/Cleitom/Desktop/site/.systemplate/html.codedthemes.com/datta-able/bootstrap/assets/js/pages/ac-nestable.js	(from http://html.codedthemes.com/datta-able/bootstrap/default/ac_nestable.html)
